hh,urban,year,month,index,ctotal,ctotal_dur,ctotal_gift,cfood,cnodur,totW,months1,weeks1,months2,weeks2,pay2,wage_total,bs_profit,other_inc,HHID,profit_ls,profit_agr,total_agrls,inctotal,w_share,agr_share,bus_share,sex,age,hhnum,father_educ,father_ocup,mother_educ,mother_ocup,writeread,classeduc,illdays,region,familysize
H29709-04-01,0,2014,8,1914,3537200.0,3537200.0,240000.0,2584400.0,952800.0,8700000.0,24.0,8.0,4.0,4.0,,3240000.0,1610000.0,0.0,297090401.0,0.0,4668982.0,4668982.0,14187964.0,0.22836257549004213,0.32908047976439747,0.1134764649811629,2.0,59.0,1.0,,,,,0.0,15.0,10.0,4.0,7
H29709-04-02,0,2014,8,1915,2595400.0,2595400.0,96000.0,1760200.0,835200.0,7415000.0,,,6.0,4.0,,,495000.0,0.0,297090402.0,0.0,1708163.0,1708163.0,3911326.0,,0.43672222668220445,0.1265555466355911,1.0,31.0,1.0,,,14.0,19.0,0.0,17.0,,4.0,3
H29710-04-01,0,2014,8,1916,9896000.0,12785000.0,952000.0,6032000.0,3864000.0,21300000.0,,,,,,,139000.0,0.0,297100401.0,264998.0,5859145.0,6124143.0,12387286.0,,0.4943894086242943,0.011221182751411407,1.0,74.0,1.0,,,,,0.0,41.0,,4.0,9
H29710-04-02,1,2014,10,1917,8450200.0,8450200.0,312000.0,3382600.0,5067600.0,1940000.0,8.0,4.0,24.0,8.0,,2160000.0,33180000.0,0.0,,,,,35340000.0,0.06112054329371817,,0.9388794567062818,1.0,28.0,1.0,41.0,19.0,33.0,19.0,0.0,61.0,,4.0,2
H29710-04-03,1,2014,9,1918,9276200.0,9276200.0,0.0,4417400.0,4858800.0,10120000.0,17.0,8.0,,,,9180000.0,60000.0,0.0,,,,,9240000.0,0.9935064935064936,,0.006493506493506494,1.0,25.0,2.0,8.0,19.0,8.0,19.0,0.0,61.0,3.0,1.0,2
H29801-04-01,1,2013,12,1919,7744800.0,7744800.0,546000.0,4914000.0,2830800.0,3220000.0,,,,,,,0.0,0.0,298010401.0,0.0,184155.0,184155.0,368310.0,,0.5,0.0,1.0,45.0,1.0,,,73.0,99.0,0.0,14.0,3.0,4.0,12
H29802-04-01,1,2013,12,1920,10390800.0,10390800.0,104000.0,8470800.0,1920000.0,5686000.0,,,3.0,1.0,,,1920000.0,0.0,298020401.0,735000.0,4288745.000001341,5023745.000001341,11967490.000002682,,0.41978267790490864,0.16043464419018272,1.0,47.0,1.0,,,73.0,7.0,0.0,41.0,,4.0,5
H29803-04-01,1,2013,12,1921,6985240.0,6985240.0,104000.0,4621240.0,2364000.0,32020000.0,24.0,8.0,12.0,4.0,,9660000.0,0.0,2040000.0,298030401.0,0.0,2902139.999999523,2902139.999999523,17504279.999999046,0.5518650295813667,0.1657960224584891,0.0,1.0,40.0,1.0,11.0,19.0,12.0,19.0,0.0,51.0,,4.0,4
H29803-04-02,1,2014,6,1922,3745200.0,3745200.0,208000.0,2168400.0,1576800.0,24975000.0,12.0,4.0,,,,14400000.0,991000.0,0.0,,,,,15391000.0,0.9356117211357287,,0.06438827886427133,2.0,20.0,2.0,13.0,19.0,13.0,19.0,0.0,51.0,7.0,4.0,3
H29805-04-01,1,2013,12,1923,6500000.0,6500000.0,0.0,4362800.0,2137200.0,3230000.0,12.0,4.0,,,,2880000.0,450000.0,0.0,298050401.0,0.0,45112.5,45112.5,3420225.0,0.8420498651404513,0.0131899217156766,0.1315702914281955,1.0,58.0,1.0,,,,,0.0,16.0,,4.0,5
H29806-04-01,1,2013,12,1924,6097680.0,6097680.0,156000.0,3397680.0,2700000.0,10400000.0,,,18.0,5.0,,,475000.0,0.0,298060401.0,-10000.0,233790.00000059605,223790.00000059605,922580.0000011921,,0.24256975004910888,0.5148604999017822,1.0,35.0,1.0,15.0,19.0,13.0,7.0,0.0,41.0,,4.0,4
H29807-04-01,0,2014,6,1925,7836400.0,7836400.0,144000.0,6806800.0,1029600.0,28790000.0,12.0,3.0,,,,648000.0,0.0,240000.0,298070401.0,0.0,7476635.0,7476635.0,15841270.0,0.04090581121336863,0.4719719441686178,0.0,1.0,49.0,1.0,,,,,0.0,17.0,,4.0,7
H29807-04-02,1,2014,6,1926,3951800.0,3951800.0,104000.0,2607800.0,1344000.0,2170000.0,,,8.0,2.0,12000.0,,120000.0,0.0,,,,,120000.0,,,1.0,1.0,28.0,2.0,73.0,19.0,73.0,7.0,0.0,41.0,,4.0,2
H29809-04-01,1,2014,6,1927,8654800.0,8654800.0,78000.0,5090800.0,3564000.0,25590000.0,24.0,8.0,,,,4440000.0,0.0,0.0,298090401.0,1780400.0,11258529.0,13038929.0,30517858.0,0.14548858573232762,0.4272557071338362,0.0,1.0,59.0,1.0,,,,,0.0,34.0,,4.0,9
H29810-04-01,0,2014,6,1928,8090600.0,8090600.0,0.0,5696600.0,2394000.0,17842000.0,30.0,12.0,,,,,0.0,0.0,298100401.0,813600.0,8391880.0,9205480.0,18410960.0,,0.5,0.0,1.0,50.0,1.0,,,,,0.0,51.0,,4.0,8
H29810-04-02,1,2014,10,1929,4207200.0,4207200.0,0.0,3120000.0,1087200.0,1930000.0,12.0,4.0,12.0,3.0,,4800000.0,550000.0,0.0,,,,,5350000.0,0.897196261682243,,0.102803738317757,1.0,26.0,2.0,,,,,0.0,51.0,,4.0,1
H29810-04-02,1,2014,10,1929,4207200.0,4207200.0,0.0,3120000.0,1087200.0,1930000.0,12.0,4.0,12.0,3.0,,4800000.0,550000.0,0.0,,,,,5350000.0,0.897196261682243,,0.102803738317757,1.0,26.0,1.0,34.0,1.0,,,0.0,51.0,,4.0,1
H29901-04-01,0,2013,10,1930,5021480.0,5021480.0,222000.0,3103880.0,1917600.0,19250000.0,,,24.0,8.0,,,950000.0,0.0,299010401.0,-12000.0,5320994.0,5308994.0,11567988.0,,0.45893840830401966,0.08212318339196065,1.0,37.0,1.0,2.0,19.0,,,0.0,17.0,,4.0,8
H29902-04-01,0,2013,10,1931,3793200.0,3795200.0,300000.0,2106000.0,1687200.0,1640000.0,,,10.0,4.0,,,80000.0,0.0,299020401.0,73000.0,1489643.0,1562643.0,3205286.0,,0.48752061438511257,0.024958771229774815,1.0,26.0,1.0,1.0,19.0,1.0,19.0,0.0,32.0,,4.0,4
H29902-04-02,0,2013,10,1932,3015000.0,3015000.0,240000.0,2316600.0,698400.0,2190000.0,,,24.0,7.0,83500.0,,0.0,0.0,299020402.0,13000.0,110664.0,123664.0,247328.0,,0.5,0.0,1.0,54.0,1.0,,,1.0,19.0,0.0,13.0,,4.0,6
H29902-04-05,0,2013,10,1933,8004800.0,8004802.0,0.0,5938400.0,2066400.0,15425000.0,,,,,,,0.0,0.0,299020405.0,2732000.0,1325455.0,4057455.0,8114910.0,,0.5,0.0,1.0,50.0,3.0,,,1.0,7.0,0.0,34.0,,4.0,10
H29902-04-06,0,2014,4,1934,3363600.0,3363600.0,0.0,2745600.0,618000.0,2830000.0,,,32.0,8.0,5000.0,,35000.0,0.0,299020406.0,0.0,298188.0,298188.0,631376.0,,0.4722827601936089,0.05543447961278224,2.0,48.0,2.0,,,,,0.0,13.0,,4.0,9
H29902-04-07,1,2014,10,1935,4710000.0,4710000.0,0.0,2152800.0,2557200.0,532000.0,6.0,4.0,,,,1260000.0,0.0,0.0,,,,,1260000.0,1.0,,0.0,2.0,26.0,1.0,8.0,19.0,8.0,19.0,0.0,33.0,,1.0,1
H29903-04-01,0,2013,10,1936,6279600.0,6279600.0,0.0,5709600.0,570000.0,1720000.0,,,,,,,430000.0,0.0,299030401.0,1040000.0,4076425.0,5116425.0,10662850.0,,0.4798365352602728,0.04032692947945437,1.0,53.0,1.0,,,1.0,19.0,0.0,17.0,,4.0,7
H29903-04-02,0,2014,1,1937,3750600.0,3750600.0,0.0,2035800.0,1714800.0,1275000.0,,,,,,,680000.0,0.0,,,,,680000.0,,,1.0,1.0,29.0,2.0,73.0,19.0,73.0,19.0,0.0,17.0,,4.0,2
H29904-04-01,0,2013,10,1938,5447600.0,5447600.0,0.0,4565600.0,882000.0,530000.0,,,,,,,0.0,0.0,299040401.0,0.0,2601001.0000053644,2601001.0000053644,5202002.000010729,,0.5,0.0,1.0,32.0,1.0,,,1.0,19.0,0.0,17.0,,4.0,7
H29905-04-01,0,2013,10,1939,4322000.0,4322000.0,0.0,3536000.0,786000.0,565000.0,,,,,,,0.0,0.0,299050401.0,0.0,1103734.000000596,1103734.000000596,2207468.000001192,,0.5,0.0,1.0,46.0,1.0,,,1.0,7.0,0.0,32.0,7.0,4.0,8
H29906-04-01,0,2014,4,1940,2853600.0,2853600.0,208000.0,2620800.0,232800.0,697000.0,34.0,9.0,,,,1740000.0,0.0,0.0,299060401.0,0.0,325960.0,325960.0,2391920.0,0.7274490785645005,0.13627546071774976,0.0,2.0,58.0,2.0,,,1.0,19.0,0.0,14.0,,4.0,7
H29906-04-02,0,2014,6,1941,3406600.0,3406600.0,117200.0,3320200.0,86400.0,6000.0,,,,,,,0.0,0.0,299060402.0,0.0,4608.0,4608.0,9216.0,,0.5,0.0,2.0,36.0,1.0,8.0,19.0,8.0,19.0,0.0,13.0,,4.0,4
H29907-04-01,0,2014,4,1942,4526600.0,4526600.0,0.0,3060200.0,1466400.0,5175000.0,,,4.0,,,,170000.0,0.0,299070401.0,0.0,326886.0,326886.0,823772.0,,0.3968161093117999,0.20636778137640027,1.0,34.0,1.0,,,99.0,19.0,0.0,41.0,,4.0,5
H29908-04-01,0,2014,4,1943,4979800.0,5026800.0,221000.0,4505800.0,474000.0,1041000.0,6.0,2.0,6.0,1.0,3000.0,360000.0,0.0,0.0,299080401.0,-3000.0,252777.5000007153,249777.5000007153,859555.0000014305,0.4188213668693695,0.29058931656531534,0.0,2.0,51.0,1.0,,,1.0,7.0,1.0,12.0,13.0,4.0,5
H29908-04-02,0,2014,4,1944,9704800.0,9711700.0,768000.0,7516600.0,2188200.0,2410000.0,12.0,4.0,19.0,4.0,4000.0,2160000.0,0.0,0.0,299080402.0,216400.0,341216.00000157946,557616.0000015795,3275232.000003159,0.659495266288897,0.1702523668555515,0.0,1.0,31.0,1.0,,,,,0.0,,,4.0,4
H29909-04-01,0,2014,4,1945,2656200.0,2656200.0,0.0,1848600.0,807600.0,1640000.0,,,,,,,0.0,0.0,299090401.0,0.0,363416.0,363416.0,726832.0,,0.5,0.0,2.0,58.0,1.0,,,,,0.0,10.0,,4.0,3
H29909-04-02,0,2014,4,1946,3016900.0,3016900.0,0.0,2216500.0,800400.0,4260000.0,,,,,,,0.0,0.0,299090402.0,0.0,852631.0,852631.0,1705262.0,,0.5,0.0,1.0,28.0,1.0,1.0,19.0,10.0,19.0,0.0,34.0,,4.0,4
H29910-04-01,0,2014,4,1947,6059400.0,6059400.0,0.0,5561400.0,498000.0,3351000.0,3.0,4.0,,,,504000.0,0.0,0.0,299100401.0,-5000.0,4025074.0,4020074.0,8544148.0,0.05898774225352838,0.4705061288732358,0.0,1.0,51.0,1.0,,,,,0.0,33.0,,4.0,13
H30002-04-01,1,2014,1,1948,3156100.0,3156100.0,0.0,1311700.0,1844400.0,6170000.0,12.0,4.0,,,,5760000.0,0.0,0.0,,,,,5760000.0,1.0,,0.0,1.0,33.0,1.0,,,,,1.0,12.0,12.0,4.0,2
H30002-04-02,0,2014,1,1949,3053800.0,3053800.0,0.0,2275000.0,778800.0,115000.0,,,,,,,0.0,0.0,300020402.0,0.0,862462.0,862462.0,1724924.0,,0.5,0.0,2.0,30.0,1.0,41.0,1.0,17.0,19.0,0.0,15.0,,4.0,3
H30006-04-01,0,2014,1,1950,4444400.0,4794400.0,516000.0,3411200.0,1033200.0,3420000.0,,,,,,,540000.0,0.0,300060401.0,0.0,250458.0,250458.0,1040916.0,,0.24061307540666105,0.5187738491866779,1.0,45.0,1.0,13.0,19.0,73.0,7.0,0.0,17.0,,4.0,8
H30008-04-01,1,2014,1,1951,3552000.0,3552000.0,20800.0,2542800.0,1009200.0,152000.0,,,,,,,0.0,0.0,300080401.0,0.0,248165.0,248165.0,496330.0,,0.5,0.0,1.0,43.0,1.0,,,73.0,7.0,0.0,14.0,,4.0,1
H30008-04-02,1,2014,1,1952,19407200.0,19407200.0,1196000.0,9183200.0,10224000.0,34895000.0,12.0,4.0,,,,2880000.0,420000.0,2400000.0,300080402.0,0.0,605843.9999952315,605843.9999952315,6911687.999990463,0.41668547538661665,0.08765499831532723,0.06076663182721493,2.0,47.0,1.0,,,99.0,88.0,0.0,32.0,,4.0,14
H30009-04-01,0,2014,7,1953,5399600.0,5399600.0,2616000.0,4581200.0,818400.0,50000.0,12.0,4.0,,,,3000000.0,0.0,0.0,300090401.0,0.0,205387.5,205387.5,3410775.0,0.879565494645645,0.06021725267717747,0.0,1.0,44.0,1.0,,,73.0,19.0,1.0,,,4.0,9
H30010-04-01,1,2014,8,1954,27549400.0,27549400.0,480000.0,19450600.0,8098800.0,147760000.0,12.0,4.0,,,,2304000.0,4200000.0,0.0,300100401.0,783600.0,-24450.0,759150.0,8022300.0,0.2871994315844583,0.09462996896151976,0.5235406304925021,1.0,49.0,1.0,,,,,0.0,33.0,,4.0,11
H30012-04-01,1,2014,8,1955,11563400.0,11563400.0,0.0,3855800.0,7707600.0,104500000.0,2.0,4.0,12.0,4.0,,2400000.0,3100000.0,0.0,300120401.0,20000.0,4825382.0,4845382.0,15190764.0,0.15799073700308952,0.31896894718395996,0.2040713686289906,1.0,46.0,1.0,10.0,19.0,10.0,19.0,0.0,34.0,,4.0,8
H30302-04-01,0,2013,11,1956,5480400.0,5480400.0,0.0,4836000.0,644400.0,3635000.0,,,12.0,4.0,,,400000.0,0.0,303020401.0,220000.0,-26072.0,193928.0,787856.0,,0.24614650392965212,0.5077069921406958,1.0,47.0,1.0,1.0,21.0,1.0,21.0,0.0,14.0,,4.0,11
H30303-04-01,0,2013,11,1957,12026000.0,12026000.0,0.0,6406400.0,5619600.0,12205000.0,,,,,,,560000.0,0.0,303030401.0,560000.0,318744.0000014901,878744.0000014901,2317488.00000298,,0.3791795254173312,0.24164094916533757,1.0,35.0,1.0,,,,,0.0,13.0,,4.0,11
H30304-04-01,0,2013,11,1958,4868600.0,4868600.0,564000.0,3902600.0,966000.0,22120000.0,3.0,4.0,,,,96000.0,350000.0,0.0,303040401.0,-10000.0,1605736.0,1595736.0,3637472.0,0.02639195573189292,0.4386936861644571,0.09622067193919294,2.0,43.0,1.0,2.0,19.0,2.0,19.0,1.0,,,4.0,6
H30306-04-01,0,2013,11,1959,10361200.0,10361200.0,0.0,6744400.0,3616800.0,1000000.0,,,,,,,0.0,0.0,303060401.0,648399.0,-402892.0,245507.0,491014.0,,0.5,0.0,1.0,53.0,1.0,,,,,0.0,17.0,,4.0,15
H30307-04-01,0,2013,11,1960,5222800.0,5222800.0,0.0,4778800.0,444000.0,2275000.0,,,,,,,0.0,0.0,303070401.0,670000.0,188601.0,858601.0,1717202.0,,0.5,0.0,2.0,55.0,1.0,,,,,1.0,,,4.0,5
H30308-04-01,0,2014,5,1961,2200600.0,2200600.0,0.0,1463800.0,736800.0,1235000.0,,,12.0,1.0,,,370000.0,0.0,303080401.0,110000.0,808296.0,918296.0,2206592.0,,0.41616030512210683,0.1676793897557863,1.0,28.0,1.0,,,10.0,19.0,0.0,32.0,,4.0,5
H30309-04-01,0,2014,5,1962,9261400.0,9261400.0,0.0,5192200.0,4069200.0,11890000.0,,,,,,,0.0,0.0,303090401.0,471000.0,978250.0,1449250.0,2898500.0,,0.5,0.0,1.0,47.0,1.0,,,,,0.0,14.0,,4.0,13
H30309-04-02,0,2014,5,1963,6708560.0,6708560.0,0.0,5292560.0,1416000.0,900000.0,,,,,,,140000.0,0.0,,,,,140000.0,,,1.0,1.0,28.0,1.0,,,,,1.0,,4.0,4.0,4
H30309-04-03,1,2014,7,1964,6457584.0,6457584.0,145600.0,3473184.0,2984400.0,1395000.0,,,,,,,410000.0,0.0,,,,,410000.0,,,1.0,1.0,24.0,2.0,,,,,0.0,51.0,,4.0,3
H30310-04-01,0,2014,5,1965,5074800.0,5074800.0,840000.0,3494400.0,1580400.0,23900000.0,1.0,4.0,,,,150000.0,0.0,0.0,303100401.0,-33200.0,1281080.0,1247880.0,2645760.0,0.056694484760522496,0.47165275761973874,0.0,1.0,60.0,1.0,,,,,0.0,16.0,,4.0,8
H30402-04-01,0,2014,3,1966,14908800.0,14908800.0,0.0,4399200.0,10509600.0,3290000.0,12.0,4.0,,,,2400000.0,0.0,0.0,304020401.0,0.0,111663.0,111663.0,2623326.0,0.9148691394054723,0.042565430297263854,0.0,1.0,54.0,1.0,14.0,10.0,,,0.0,17.0,10.0,4.0,7
H30403-04-01,0,2014,3,1967,3734800.0,3734800.0,436000.0,2797600.0,937200.0,7195000.0,,,,,,,0.0,0.0,304030401.0,142000.0,1326020.0,1468020.0,2936040.0,,0.5,0.0,1.0,45.0,1.0,,,,,0.0,17.0,,4.0,9
H30404-04-01,0,2014,3,1968,6994000.0,7285000.0,0.0,4544800.0,2449200.0,21137000.0,,,,,,,0.0,0.0,304040401.0,0.0,8085.000000745059,8085.000000745059,16170.000001490118,,0.5,0.0,1.0,69.0,2.0,,,,,0.0,17.0,,4.0,10
H30405-04-01,0,2013,9,1969,8881400.0,8881400.0,288000.0,6726200.0,2155200.0,12260000.0,,,12.0,4.0,60000.0,,14000.0,0.0,304050401.0,105000.0,8480204.999997318,8585204.999997318,17184409.999994636,,0.49959265403932973,0.0008146919213405855,1.0,47.0,1.0,,,,,0.0,51.0,,4.0,9
H30406-04-01,0,2014,3,1970,3929800.0,3929800.0,0.0,2134600.0,1795200.0,9105000.0,22.0,12.0,24.0,8.0,,6060000.0,0.0,0.0,304060401.0,0.0,1458706.0,1458706.0,8977412.0,0.6750275023581407,0.16248624882092969,0.0,1.0,37.0,1.0,,19.0,73.0,19.0,0.0,41.0,,4.0,7
H30407-04-01,0,2013,9,1971,4633200.0,4633200.0,1040000.0,3603600.0,1029600.0,3705000.0,8.0,4.0,,,,2000000.0,0.0,0.0,304070401.0,0.0,1897949.0,1897949.0,5795898.0,0.3450716351460982,0.3274641824269509,0.0,1.0,42.0,1.0,,,,,0.0,32.0,,4.0,8
H30408-04-01,0,2014,3,1972,3589200.0,3589200.0,546000.0,2792400.0,796800.0,3385000.0,,,14.0,7.0,3000.0,,345000.0,0.0,304080401.0,-12000.0,1497342.0,1485342.0,3315684.0,,0.447974535570941,0.10405092885811797,1.0,37.0,1.0,,,73.0,7.0,0.0,32.0,,4.0,5
H30408-04-02,0,2014,7,1973,5552800.0,5587800.0,768000.0,3702400.0,1850400.0,2340000.0,24.0,7.0,,,,6156000.0,0.0,0.0,304080402.0,0.0,36148.0,36148.0,6228296.0,0.9883923307434329,0.005803834628283562,0.0,1.0,56.0,4.0,,,73.0,10.0,1.0,,,4.0,8
H30409-04-01,0,2013,9,1974,2742800.0,2742800.0,0.0,1523600.0,1219200.0,1060000.0,,,,,,,0.0,0.0,304090401.0,-3000.0,439991.0,436991.0,873982.0,,0.5,0.0,2.0,55.0,1.0,,,,,0.0,13.0,7.0,4.0,6
H30411-04-01,0,2013,9,1975,3006700.0,3006700.0,718900.0,2271100.0,735600.0,230000.0,,,10.0,4.0,,,10500.0,0.0,304110401.0,0.0,269875.0000014901,269875.0000014901,550250.0000029802,,0.49045888232626705,0.019082235347465934,2.0,70.0,2.0,,,,,1.0,,7.0,4.0,1
H30412-04-01,0,2013,9,1976,5134800.0,5134801.0,216000.0,3806400.0,1328400.0,3155000.0,,,12.0,2.0,,,340000.0,0.0,304120401.0,80000.0,2592207.99999851,2672207.99999851,5684415.99999702,,0.47009367365089233,0.059812652698215306,1.0,55.0,1.0,,,,,0.0,17.0,,4.0,6
H30502-04-01,1,2014,1,1977,17433200.0,17433200.0,0.0,7373600.0,10059600.0,42710000.0,,,,,,,1590001.0,600000.0,,,,,2190001.0,,,0.726027522361862,1.0,63.0,1.0,,,,,0.0,41.0,,4.0,7
H30502-04-02,1,2014,10,1978,8203300.0,8203300.0,0.0,2606500.0,5596800.0,3570000.0,20.0,8.0,,,,10320000.0,300000.0,0.0,,,,,10620000.0,0.9717514124293786,,0.02824858757062147,1.0,29.0,2.0,,,17.0,19.0,0.0,61.0,,1.0,4
H30502-04-03,1,2014,10,1979,12471100.0,12471100.0,0.0,3799900.0,8671200.0,56060000.0,28.0,12.0,,,,11040000.0,0.0,3600000.0,,,,,14640000.0,0.7540983606557377,,0.0,1.0,33.0,2.0,61.0,1.0,41.0,5.0,0.0,61.0,,1.0,4
H30503-04-01,0,2014,1,1980,10474800.0,10474800.0,780000.0,5662800.0,4812000.0,126505000.0,,,,,,,0.0,480000.0,305030401.0,0.0,12237536.000000147,12237536.000000147,24955072.000000294,,0.4903827165876341,0.0,1.0,45.0,1.0,,7.0,,,0.0,41.0,,4.0,9
H30504-04-01,1,2014,1,1981,10088900.0,10088900.0,0.0,3469700.0,6619200.0,22300000.0,16.0,8.0,12.0,4.0,,6568000.0,1550000.0,0.0,,,,,8118000.0,0.8090662724809067,,0.19093372751909338,2.0,45.0,1.0,,,13.0,19.0,0.0,51.0,,4.0,3
H30505-04-01,1,2014,1,1982,3712100.0,3712100.0,0.0,2596100.0,1116000.0,9660000.0,5.0,4.0,,,,2100000.0,1480000.0,0.0,,,,,3580000.0,0.5865921787709497,,0.4134078212290503,2.0,58.0,1.0,,,,,0.0,41.0,,4.0,2
H30507-04-01,1,2014,1,1983,11754000.0,11754000.0,0.0,4134000.0,7620000.0,7600000.0,,,,,,,9950000.0,0.0,,,,,9950000.0,,,1.0,1.0,46.0,1.0,,,,,0.0,34.0,,4.0,1
H30509-04-01,1,2014,7,1984,4387000.0,4387000.0,0.0,2306200.0,2080800.0,20376000.0,,,,,,,350000.0,0.0,305090401.0,0.0,826555.0,826555.0,2003110.0,,0.4126358512513042,0.17472829749739155,1.0,64.0,1.0,,,,,0.0,15.0,21.0,4.0,3
H30510-04-01,1,2014,7,1985,8335200.0,8335200.0,0.0,4321200.0,4014000.0,94850000.0,,,,,,,1980000.0,2880000.0,305100401.0,460000.0,404470.0,864470.0,6588940.0,,0.13120016269688295,0.30050357113587317,1.0,60.0,1.0,,,,,0.0,13.0,,4.0,6
H30511-04-01,1,2014,7,1986,8250400.0,8250400.0,0.0,3827200.0,4423200.0,210420000.0,,,,,,,790000.0,2400000.0,305110401.0,872000.0,7129400.0,8001400.0,19192800.0,,0.41689591930307196,0.04116126880913676,1.0,56.0,1.0,,,,,0.0,17.0,,4.0,9
H30511-04-02,1,2014,7,1987,7237800.0,7237800.0,215800.0,4828200.0,2409600.0,700000.0,12.0,4.0,,,,6600000.0,0.0,0.0,,,,,6600000.0,1.0,,0.0,1.0,31.0,2.0,17.0,19.0,14.0,7.0,0.0,36.0,,1.0,3
H30511-04-03,0,2014,8,1988,6394800.0,6394800.0,696000.0,5132400.0,1262400.0,3305000.0,,,,,,,0.0,0.0,305110403.0,0.0,503600.0,503600.0,1007200.0,,0.5,0.0,2.0,67.0,2.0,,,,,1.0,,,4.0,6
H30602-04-01,0,2014,2,1989,5136200.0,5136200.0,108000.0,4433000.0,703200.0,7790000.0,,,,,,,490000.0,0.0,306020401.0,540000.0,344360.0,884360.0,2258720.0,,0.3915314868598144,0.21693702628037118,1.0,35.0,1.0,,,,,0.0,16.0,,4.0,9
H30603-04-01,0,2014,2,1990,1676900.0,1676900.0,52000.0,1098500.0,578400.0,2182000.0,,,,,,,0.0,0.0,306030401.0,0.0,94639.0,94639.0,189278.0,,0.5,0.0,2.0,52.0,1.0,,,,,1.0,,,4.0,3
H30604-04-01,0,2014,2,1991,4742600.0,4742600.0,0.0,2748200.0,1994400.0,3385000.0,8.0,4.0,4.0,2.0,,3840000.0,0.0,0.0,306040401.0,0.0,1411565.0,1411565.0,6663130.0,0.5763057301898658,0.21184713490506712,0.0,1.0,37.0,1.0,12.0,19.0,73.0,19.0,0.0,17.0,,4.0,6
H30605-04-01,0,2014,2,1992,2042800.0,2042800.0,249600.0,1612000.0,430800.0,5420000.0,,,,,,,0.0,0.0,306050401.0,-28000.0,1537791.0,1509791.0,3019582.0,,0.5,0.0,2.0,55.0,1.0,,,,,0.0,17.0,,4.0,2
H30605-04-03,0,2014,10,1994,3565600.0,3565600.0,1608000.0,2610400.0,955200.0,220000.0,12.0,4.0,,,,2400000.0,0.0,0.0,,,,,2400000.0,1.0,,0.0,2.0,29.0,1.0,,,17.0,19.0,0.0,41.0,1.0,4.0,1
H30607-04-01,0,2014,8,1995,13987600.0,13987600.0,216000.0,9146800.0,4840800.0,17390000.0,,,,,,,590000.0,720000.0,306070401.0,980800.0,2626349.0,3607149.0,8524298.0,,0.42316082802360966,0.06921391063522181,1.0,49.0,1.0,,,,,0.0,14.0,,4.0,7
H30608-04-01,0,2014,8,1996,4597200.0,4597200.0,348000.0,3697200.0,900000.0,800000.0,,,12.0,2.0,,,310000.0,0.0,306080401.0,70000.0,73765.0,143765.0,597530.0,,0.24059879838669188,0.5188024032266162,1.0,38.0,1.0,10.0,19.0,17.0,19.0,1.0,,,4.0,7
H30610-04-01,0,2014,8,1997,6063200.0,6063200.0,192000.0,4019600.0,2043600.0,10426000.0,,,,,,,880000.0,0.0,306100401.0,49000.0,185914.00000372532,234914.00000372532,1349828.0000074506,,0.17403254340732943,0.6519349131853411,1.0,40.0,1.0,,,,,0.0,32.0,7.0,4.0,9
H30701-04-01,0,2013,10,1998,1437800.0,1437800.0,0.0,845000.0,592800.0,860000.0,36.0,12.0,3.0,2.0,,3384000.0,0.0,0.0,307010401.0,0.0,112.0,112.0,3384224.0,0.9999338105279083,3.309473604584094e-05,0.0,1.0,44.0,1.0,,,,,0.0,15.0,5.0,4.0,3
H30701-04-03,0,2013,10,1999,4919200.0,4919200.0,0.0,2236000.0,2683200.0,2740000.0,24.0,7.0,24.0,6.0,,1464000.0,0.0,0.0,307010403.0,-1.0,546535.0,546534.0,2557068.0,0.5725307265978066,0.21373463670109671,0.0,2.0,61.0,1.0,,,,,1.0,,7.0,4.0,5
H30701-04-04,1,2014,10,2000,4723800.0,4723800.0,24000.0,3034200.0,1689600.0,535000.0,,,12.0,4.0,70000.0,,810000.0,0.0,,,,,810000.0,,,1.0,1.0,27.0,2.0,,,,,0.0,17.0,,4.0,2
H30702-04-01,0,2013,10,2001,3947600.0,3947600.0,816000.0,2428400.0,1519200.0,5070000.0,7.0,4.0,16.0,4.0,3000.0,420000.0,0.0,0.0,307020401.0,390000.0,108668.0,498668.0,1417336.0,0.2963305807514944,0.35183470962425284,0.0,1.0,51.0,1.0,,,1.0,19.0,0.0,15.0,,4.0,7
H30702-04-02,0,2014,6,2002,4272600.0,4272600.0,420000.0,3393000.0,879600.0,1065000.0,12.0,4.0,5.0,3.0,5000.0,1440000.0,0.0,0.0,307020402.0,0.0,146076.0,146076.0,1732152.0,0.831335818103723,0.0843320909481385,0.0,1.0,30.0,2.0,,,73.0,7.0,0.0,13.0,,4.0,3
H30702-04-03,0,2014,6,2003,1831400.0,1831400.0,240000.0,860600.0,970800.0,75000.0,12.0,4.0,,,,12480000.0,0.0,0.0,,,,,12480000.0,1.0,,0.0,1.0,25.0,1.0,13.0,19.0,10.0,7.0,0.0,51.0,,4.0,3
H30703-04-01,0,2013,10,2004,2386240.0,2386240.0,0.0,2101840.0,284400.0,948000.0,9.0,4.0,,,,405000.0,0.0,0.0,307030401.0,52400.0,43475.0,95875.0,596750.0,0.6786761625471303,0.16066191872643484,0.0,1.0,47.0,1.0,,,8.0,99.0,0.0,15.0,,4.0,10
